Year,ERF
1850,0.24835611452229972
1851,0.14441465833923425
1852,0.22238390538305466
1853,0.27560645452934
1854,0.2581193579720255
1855,0.12307941152259705
1856,0.01960554860989186
1857,0.525821362606117
1858,0.5958891115253917
1859,0.10854062905503355
1860,-0.18724192764722444
1861,0.04820316076439882
1862,-0.36648927949343696
1863,0.0015031859950147425
1864,-0.187217073677924
1865,-0.2829529284887461
1866,0.0852806196970404
1867,0.23547609336428085
1868,0.08783203530811166
1869,-0.08003725704805459
1870,0.4763374547422128
1871,0.11366895499258906
1872,0.20393979664701778
1873,0.17232042596871522
1874,0.7634805199204306
1875,0.22239271245144035
1876,0.286869258247948
1877,0.363370530807407
1878,0.5896319536636422
1879,0.45885382084854087
1880,-0.4198582867240507
1881,0.14822260693353706
1882,0.5432164359465821
1883,-0.46503606075137005
1884,-2.2265835582716527
1885,-0.7180008451629434
1886,0.018068093129631785
1887,0.029076290150695544
1888,0.4919156735371497
1889,0.34591243497266533
1890,-0.36769772343898
1891,-0.13860869535374304
1892,0.5335565182608343
1893,0.6542608626251295
1894,0.6217439889771055
1895,0.3437187459706851
1896,0.27451152428217435
1897,0.34429018677659184
1898,-0.11008840197356588
1899,-0.40976572733484046
1900,0.26236859823730957
1901,-0.06487543880482712
1902,0.15129614002512642
1903,-0.7795067330546278
1904,0.37442312041207726
1905,0.4977013314783182
1906,0.4054554356944695
1907,0.029137229895803335
1908,-0.8218204865290772
1909,0.25131923248160387
1910,0.6619024701910399
1911,0.33271326600604845
1912,-0.10089725182852761
1913,-0.1177741529897138
1914,0.04920053188094883
1915,0.6448950910955883
1916,0.5968980209244814
1917,0.46982014690516627
1918,0.0923058983719827
1919,0.2647964787404482
1920,0.6965306886180458
1921,0.6919205358503522
1922,0.5687257901223021
1923,-0.008460086774109449
1924,0.10643789543483367
1925,0.675806581485544
1926,0.7480059081700714
1927,0.9131822174366533
1928,0.14316850948058246
1929,0.5446419394647717
1930,1.265035315900509
1931,1.1072102851637533
1932,0.5037704171630231
1933,0.276149003312012
1934,0.24412333396190625
1935,0.516704082520553
1936,0.668829342227892
1937,0.96547671341422
1938,0.5571703009521491
1939,0.4359106221464306
1940,1.3164688293516438
1941,0.16523945057894754
1942,0.004256135335860056
1943,-0.14066392885975915
1944,0.9215204332964189
1945,1.155997963742642
1946,0.8427915937668174
1947,0.9113756678355311
1948,0.8573772251944919
1949,0.44968586729937626
1950,0.6006189455937524
1951,0.9222413844823082
1952,0.995355768911049
1953,0.029694594405530794
1954,0.6953215685510509
1955,1.2287023958989667
1956,1.3726632759150166
1957,0.65811362756492
1958,0.10255781122724306
1959,0.8791117288863297
1960,1.3434335948850296
1961,0.8739931991641092
1962,-0.6918099365278804
1963,-0.794479149616991
1964,0.29944506071244237
1965,0.5940837559305003
1966,0.9228375291257581
1967,0.30792433989954665
1968,0.9062139366697084
1969,1.3668184548609508
1970,1.0383795384469336
1971,0.28152337327385485
1972,0.2101021262281772
1973,0.8181570707206145
1974,0.8230166220002817
1975,0.8404342338248857
1976,0.9605180187090586
1977,1.0049161628999785
1978,0.8450067451729605
1979,1.1242155256942492
1980,1.5283817967450566
1981,0.738377778485032
1982,0.5269761133451856
1983,0.8971376399175968
1984,0.9460045937254398
1985,1.0868378905862945
1986,0.7505908838856163
1987,1.2791129291830412
1988,1.1561500138089174
1989,2.0112657654171247
1990,1.7823872902747375
1991,-0.18091346495530614
1992,-0.9094940047349618
1993,-0.020209162422612836
1994,1.1563522952668213
1995,1.4860612355714196
1996,1.8999663802654418
1997,1.2963598186031473
1998,1.6636766364528521
1999,1.8894814182893322
2000,2.1282685223837063
2001,1.7389156959564602
2002,1.9598485299780655
2003,1.609920605599969
2004,1.4385998788039596
2005,1.6320894036460312
2006,1.8785681228763664
2007,1.7586416107119056
2008,1.5638264623925326
2009,2.1640551273643776
2010,2.603292455689279
2011,2.1597442561797813
2012,1.5339488303442192
2013,2.411086812276749
2014,2.81558289909435
