,nonCO2_erf
1850,0.39472219832085853
1851,-0.3662643779383791
1852,-0.33960819741093784
1853,-0.007529023382594896
1854,-0.076195154310428
1855,-0.09406989861692903
1856,-0.16097155015316533
1857,-0.2585433368208392
1858,0.09580321190303999
1859,-0.26841664979133
1860,-0.23648065465244916
1861,-1.6219098486755348
1862,-0.5419237292820706
1863,0.11040292461083777
1864,-0.17472054979016222
1865,-0.05364923463246703
1866,-0.2323905301540527
1867,-0.42476572527680084
1868,0.4037309969635074
1869,0.07977698787365199
1870,0.13439539455623886
1871,-0.2039995679576242
1872,0.1085933901358902
1873,-0.12450450558493222
1874,0.03876775547982006
1875,0.35021558531022534
1876,0.05089195863188453
1877,0.0005361272188536131
1878,-0.24951015811575553
1879,-0.1505365963830559
1880,0.3664198105335068
1881,0.5575042373114449
1882,0.1839965617542695
1883,-1.0346830630468677
1884,-2.0757305023051065
1885,-0.7774733213325205
1886,-0.1254668829689876
1887,0.2583838687629014
1888,0.2090297729228705
1889,-0.2232703894015585
1890,0.3345518117517785
1891,0.012581374234530068
1892,0.6673910292325704
1893,-0.18004788397322732
1894,-0.37659261274556466
1895,0.1692507709480869
1896,0.36971301526534195
1897,-0.3105811189817368
1898,-0.10237834762257425
1899,0.027977989502451367
1900,-0.07969630916903339
1901,0.2429777512868171
1902,-0.28843416563412105
1903,-1.2323666281711738
1904,-0.3971185064445942
1905,-0.444289210168865
1906,0.45466985932124543
1907,0.02787283310185601
1908,-0.08517897616081699
1909,-0.9230907486430305
1910,-0.34082405141241223
1911,-0.09172607651292083
1912,-0.5913292620568363
1913,-0.31558764726601957
1914,-0.3062198788269277
1915,-0.3466839047821016
1916,-0.0598632624468301
1917,0.08084369343261588
1918,0.20875706769415542
1919,-0.301246658107903
1920,0.1934975711004152
1921,0.19398088483674136
1922,-0.7021039471478381
1923,-0.6016720418818161
1924,0.13271612798774413
1925,0.3451738043178269
1926,-0.060138181841836
1927,-0.5063757460590667
1928,0.28794469583707205
1929,0.2962417266573684
1930,0.4208994578552675
1931,0.09484926675441335
1932,-0.9061861397275208
1933,-0.5638940505136449
1934,0.1783545304950347
1935,0.17288724598327054
1936,-0.09204275283011015
1937,0.16820892563661216
1938,0.5708081841558277
1939,0.830609245842977
1940,-0.6903412923036734
1941,0.23349502646912212
1942,0.8701761282418011
1943,0.45592821915052095
1944,-0.555575106874382
1945,-0.39078738625443354
1946,-0.03236089759309968
1947,-0.27993401417972846
1948,-0.3947292252316143
1949,-0.03517117857857788
1950,0.3502194582371939
1951,-0.05558095569015742
1952,-0.027530756085374364
1953,0.23845332257604934
1954,0.35540268762693783
1955,-0.6108232287329797
1956,-0.5322543521611431
1957,0.29912317435044555
1958,0.6813676861384989
1959,0.058172135856846774
1960,-0.4778573710864113
1961,-0.15822414623030223
1962,0.03700888319660611
1963,-2.207885451047462
1964,-2.396715051409023
1965,-0.7961783443398545
1966,0.2454597538991804
1967,-1.0666399942341287
1968,-0.35241361706633456
1969,-0.41858655516754073
1970,-1.0115678514891513
1971,-1.2544437127359611
1972,0.44960249227663107
1973,0.9146489225679317
1974,-0.27852032704645646
1975,-0.030302974184317266
1976,-0.21261609217425415
1977,-0.3706490517511907
1978,-0.3377764076374836
1979,-0.15756357227067008
1980,0.9807950704135193
1981,0.30588393418357995
1982,0.24181548079245863
1983,0.09600629492287882
1984,-0.8033927546444954
1985,-0.7097895445547697
1986,0.20687487855959819
1987,0.6077336946916225
1988,0.2058356395482399
1989,-0.5766216807571967
1990,0.0794502141095823
1991,-0.5665865764642992
1992,-1.4670437460447245
1993,-0.6212210071370525
1994,-0.22615294519482032
1995,-0.42921401201535425
1996,-0.3445720932017713
1997,0.4230335949223927
1998,0.4668439777822009
1999,0.9876574126905981
2000,0.9602274293339028
2001,0.4731690826343802
2002,0.7341993595145109
2003,0.04184222971492746
2004,0.0411194535021977
2005,0.32163831318472313
2006,0.7702189922255185
2007,1.0506675954685143
2008,0.4951962454008165
2009,-0.24231148799413615
2010,1.374979929992584
2011,0.6013153715291293
2012,0.24985053083001807
2013,0.6030975775769516
2014,0.9041578353835287
2015,0.8367162775586054
2016,0.1093548600514529
2017,0.4053652800684615
2018,0.9428476386385403
2019,0.9395952663015303
2020,1.2973577386576798
2021,1.1881592120433866
2022,0.9148158103976476
2023,0.6503326024561256
2024,0.3444405836508886
2025,0.31425242904201367
2026,0.49751430257648277
2027,0.9692890208608409
2028,0.6303474736176966
2029,0.6674204740741208
2030,0.14032830424345066
2031,0.830563537490054
2032,0.3716436293410812
2033,-0.019032263665930138
2034,0.12582096058597037
2035,0.16533259941576883
2036,0.6189997295834035
2037,0.12347734040458125
2038,0.3173156185591455
2039,0.6766257897421029
2040,0.4529888199970187
2041,0.8361974668855341
2042,0.6488150793996161
2043,0.5077343878174654
2044,0.13541983369516286
2045,0.2791991069632238
